AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.7372418301121062,0.7357586295203754,0.6723778603969209,0.6729660854235394,LDA,mean,mar4,0,3
0.736698037552083,0.7354575498807285,0.6729730673229652,0.6711926829694017,SVC,mean,mar4,0,3
0.7177497089797257,0.7282936511661647,0.6499083625700373,0.6771150791572847,RF,mean,mar4,0,3
0.7040076915179628,0.7080982296301827,0.6493306103925572,0.6410465867239182,GB,median,mar4,0,3
0.7375160462845043,0.7378154359527666,0.6747639245256672,0.6765408179295177,LDA,median,mar4,0,3
0.7349187827815333,0.7339104504899974,0.6706009669930705,0.6711769736956941,SVC,median,mar4,0,3
0.714506309317561,0.7236571638867941,0.657022918084865,0.6664729189576024,RF,median,mar4,0,3
0.7079248082683383,0.6970619997728161,0.6576093976366271,0.6493149011188495,GB,knn,mar4,0,3
0.7351112011104689,0.7338898276239121,0.6765303450803792,0.6652807596306576,LDA,knn,mar4,0,3
0.7346330902009622,0.7343175446049381,0.6794470335654816,0.6770976244087203,SVC,knn,mar4,0,3
0.7186571016769732,0.7066146003991263,0.6575744881394984,0.653469131277164,RF,knn,mar4,0,3
0.7077400898016771,0.6996355773520888,0.6475449896144246,0.6392801661692064,GB,mice,mar4,0,3
0.7381815711712388,0.7391404668950126,0.6753399312282906,0.6759141924560577,LDA,mice,mar4,0,3
0.7365788494952958,0.7364995137203574,0.6771307884309927,0.6747674154753801,SVC,mice,mar4,0,3
0.7225405809190335,0.7215642381343272,0.6623431254472779,0.6546316175315494,RF,mice,mar4,0,3
0.7053505777963736,0.7009207378834763,0.6392714387949241,0.6369028294147423,GB,tree,mar4,0,3
0.7373018373825844,0.7346106097322385,0.6706096943673526,0.6641147824265591,LDA,tree,mar4,0,3
0.7379684683872537,0.7339016464965292,0.6812623274161737,0.6735630378244402,SVC,tree,mar4,0,3
0.7135776402406797,0.7159997564007449,0.6552268244575937,0.6593688362919131,RF,tree,mar4,0,3
0.6966695943775633,0.6767378535759123,0.6321603742298092,0.6168001954931839,GB,complete_case,mar8,0,3
0.6745981891255048,0.6675616976143763,0.6274441011677226,0.6156062906913826,GB,mean,mar8,0,3
0.727889109268111,0.7281027002936452,0.666486882756454,0.6670646349339338,LDA,mean,mar8,0,3
0.7264731213590181,0.7298722642393065,0.6635352847742227,0.6676546054354088,SVC,mean,mar8,0,3
0.7111325250725447,0.7075614367304763,0.654043392504931,0.6434047232549615,RF,mean,mar8,0,3
0.6719328688234031,0.6727233636793089,0.6096978583023512,0.6197343387268507,GB,median,mar8,0,3
0.7271074891833139,0.7288183901369842,0.6640955822031384,0.6712014103436841,LDA,median,mar8,0,3
0.7263962474042611,0.7286829540173315,0.6664781553821717,0.6688450192874972,SVC,median,mar8,0,3
0.7064856341008561,0.7012928338210036,0.6422230367771553,0.6469515281632368,RF,median,mar8,0,3
0.6758114791846437,0.6772984480027965,0.6203452549266028,0.6286153147963904,GB,knn,mar8,0,3
0.7239432009185498,0.726306886783639,0.6676528599605522,0.6629208776247578,LDA,knn,mar8,0,3
0.7267341480559966,0.7231226086780739,0.6652755232060883,0.6711979193939712,SVC,knn,mar8,0,3
0.7045075104265398,0.7108440269656354,0.6445846642579113,0.6493393377668395,RF,knn,mar8,0,3
0.6853896403487585,0.6801905505442501,0.6298109650730481,0.6191583320242272,GB,mice,mar8,0,3
0.7298063692624975,0.7294806465867769,0.6723865877712032,0.6699987781676005,LDA,mice,mar8,0,3
0.724984033805984,0.7285796199037057,0.6717948717948719,0.670614930791922,SVC,mice,mar8,0,3
0.7027370709490467,0.7032988756735857,0.6422090729783037,0.6469410553140982,RF,mice,mar8,0,3
0.677780676680933,0.6719653550154302,0.6227121188319282,0.6215286868792655,GB,tree,mar8,0,3
0.72587219634244,0.7273888881686953,0.6623012340507236,0.6634933933776684,LDA,tree,mar8,0,3
0.7274626004738277,0.7263584834353252,0.6646820617549004,0.6635003752770942,SVC,tree,mar8,0,3
0.7060080930134423,0.7055982713517392,0.6522664991010805,0.6534464401040303,RF,tree,mar8,0,3
0.6926083763375794,0.6853253769828231,0.6333385697579026,0.6262711420641986,GB,complete_case,mcar2,0,3
0.7000333142904228,0.6814212415967695,0.6374805815922222,0.6173692202963816,GB,mean,mcar2,0,3
0.7212250474669626,0.719910960486358,0.6493201375434187,0.656405019985687,LDA,mean,mcar2,0,3
0.7219830365117758,0.7206909638608374,0.6575919428880627,0.651662564800754,SVC,mean,mcar2,0,3
0.7090603411422676,0.7024203682006839,0.6410483321987747,0.6422422370005761,RF,mean,mcar2,0,3
0.7038738177215988,0.6777235679410964,0.6404548707475868,0.6303974446248102,GB,median,mcar2,0,3
0.7173791978404922,0.7147115413795639,0.6546368539561188,0.6546438358555446,LDA,median,mcar2,0,3
0.7156736551267324,0.7155756047502375,0.6499031261454679,0.6522717355256498,SVC,median,mcar2,0,3
0.7068525760602602,0.7050062437054464,0.6386570316454592,0.6422212913022988,RF,median,mcar2,0,3
0.6809537412489657,0.6654354508662363,0.6333455516573284,0.6179696636469951,GB,knn,mcar2,0,3
0.7005702718412721,0.6988539356614856,0.6404251976750275,0.6386867047180186,LDA,knn,mcar2,0,3
0.6976098512442734,0.6993987513930158,0.6386570316454592,0.6398561728718297,SVC,knn,mcar2,0,3
0.6902001743166369,0.6841948100916697,0.6339669407062191,0.6339599588067933,RF,knn,mcar2,0,3
0.6993324354755017,0.6853936780269001,0.6357124155626538,0.6239007872091603,GB,mice,mcar2,0,3
0.7233774638131306,0.724684372699261,0.6564085109353999,0.6546577996543961,LDA,mice,mcar2,0,3
0.7259605725330006,0.7222354067307897,0.6552425337313016,0.6469724738615141,SVC,mice,mcar2,0,3
0.7069084263239778,0.7041846179872459,0.6475222984412909,0.635118954111466,RF,mice,mcar2,0,3
0.6912198595900748,0.667368688726741,0.6221204028555969,0.6126861112565674,GB,tree,mcar2,0,3
0.7137592900620195,0.7180434214120096,0.6569914995374492,0.6605575046691452,LDA,tree,mcar2,0,3
0.7201890063499711,0.7181218579383978,0.6593862910404776,0.6599430975196802,SVC,tree,mcar2,0,3
