AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.907012736032257,0.898686903447196,0.8959999999999999,0.899,GB,complete_case,mnarY8,1,20
0.9017331264404469,0.9046314331958385,0.901,0.9010000000000001,GB,mean,mnarY8,1,20
0.5067157841016499,0.4969910334266826,0.484,0.502,LDA,mean,mnarY8,1,20
0.5067809047350298,0.5079337089655199,0.442,0.449,SVC,mean,mnarY8,1,20
0.8912301062953457,0.9020930902638306,0.9019999999999999,0.901,RF,mean,mnarY8,1,20
0.9067937694545339,0.9030136386453289,0.898,0.8969999999999999,GB,median,mnarY8,1,20
0.5249436057077219,0.4707349559781875,0.511,0.483,LDA,median,mnarY8,1,20
0.5101332075218237,0.48741587316540064,0.4600000000000001,0.44699999999999995,SVC,median,mnarY8,1,20
0.8999706098033247,0.8961078035458001,0.899,0.9020000000000001,RF,median,mnarY8,1,20
0.913916848893496,0.8561285088552486,0.9,0.777,GB,knn,mnarY8,1,20
0.6463006061197374,0.6370001889255351,0.599,0.607,LDA,knn,mnarY8,1,20
0.6329396256550864,0.6556655631925475,0.604,0.628,SVC,knn,mnarY8,1,20
0.7679049419787932,0.7999419205175815,0.6950000000000001,0.724,RF,knn,mnarY8,1,20
0.9112963912419136,0.9029531840761527,0.898,0.9019999999999999,GB,mice,mnarY8,1,20
0.49318846145204154,0.46645765903198433,0.46799999999999997,0.48,LDA,mice,mnarY8,1,20
0.480655190712057,0.5084915799970273,0.45,0.46900000000000003,SVC,mice,mnarY8,1,20
0.8919841723097006,0.895528082116642,0.901,0.899,RF,mice,mnarY8,1,20
0.8994290119210531,0.9072328340804845,0.9,0.884,GB,tree,mnarY8,1,20
0.5894137376700255,0.6072638303644948,0.567,0.591,LDA,tree,mnarY8,1,20
0.5815290123656309,0.5975367666834523,0.549,0.571,SVC,tree,mnarY8,1,20
0.8816824437712227,0.8965074028810804,0.8470000000000001,0.852,RF,tree,mnarY8,1,20
0.5197784568736914,0.5138235816796941,0.529,0.501,GB,complete_case,mnarF2,1,20
0.5250002353058127,0.4974448792628851,0.52,0.48200000000000004,GB,mean,mnarF2,1,20
0.5460532806857104,0.5218614119654468,0.533,0.524,LDA,mean,mnarF2,1,20
0.5235265220090638,0.49895231839107373,0.5230000000000001,0.506,SVC,mean,mnarF2,1,20
0.5191783970118925,0.5230448079542096,0.537,0.545,RF,mean,mnarF2,1,20
0.5221210053433845,0.5314013644693187,0.5,0.518,GB,median,mnarF2,1,20
0.5435700353607562,0.5510960484684315,0.5269999999999999,0.523,LDA,median,mnarF2,1,20
0.537447125782552,0.5107349595828723,0.509,0.515,SVC,median,mnarF2,1,20
0.4956928863027546,0.5312475385510025,0.493,0.5319999999999999,RF,median,mnarF2,1,20
0.5094493307281877,0.530466695736447,0.499,0.518,GB,knn,mnarF2,1,20
0.5451314306124813,0.5144748841384217,0.525,0.52,LDA,knn,mnarF2,1,20
0.5130988177474973,0.5061332490157507,0.521,0.523,SVC,knn,mnarF2,1,20
0.5209479127453203,0.5262428642761278,0.5130000000000001,0.5430000000000001,RF,knn,mnarF2,1,20
0.517495581958136,0.5283010351573318,0.517,0.519,GB,mice,mnarF2,1,20
0.5234244193123151,0.5231586078531103,0.518,0.518,LDA,mice,mnarF2,1,20
0.5127228511262377,0.511709584244067,0.507,0.51,SVC,mice,mnarF2,1,20
0.5520562523878534,0.5437144670699828,0.5439999999999999,0.55,RF,mice,mnarF2,1,20
0.5327217324723904,0.5038717739122474,0.516,0.488,GB,tree,mnarF2,1,20
0.5297256886940543,0.5375834068989422,0.528,0.5290000000000001,LDA,tree,mnarF2,1,20
0.530282448281084,0.49589164461701,0.515,0.51,SVC,tree,mnarF2,1,20
0.5110728527223121,0.5425520803857525,0.506,0.546,RF,tree,mnarF2,1,20
0.5296415413327777,0.5218408632595266,0.525,0.523,GB,complete_case,mnarF4,1,20
0.508038064590264,0.5061706716517055,0.501,0.507,GB,mean,mnarF4,1,20
0.5299673167235066,0.5429521503326583,0.508,0.5379999999999999,LDA,mean,mnarF4,1,20
0.5173399536974232,0.4934246824543049,0.515,0.483,SVC,mean,mnarF4,1,20
0.5100968162262404,0.5428125148568086,0.504,0.534,RF,mean,mnarF4,1,20
0.5165971443126345,0.5140968748624462,0.5050000000000001,0.495,GB,median,mnarF4,1,20
0.5122174442792831,0.5367855900242191,0.508,0.516,LDA,median,mnarF4,1,20
0.4868853096237995,0.5144567886207632,0.508,0.509,SVC,median,mnarF4,1,20
0.5150173431398383,0.5304423020334147,0.523,0.526,RF,median,mnarF4,1,20
0.5026853840325041,0.5342281302471943,0.504,0.542,GB,knn,mnarF4,1,20
0.5210981740308975,0.5248586272663405,0.519,0.522,LDA,knn,mnarF4,1,20
0.4953316508266804,0.5298521550547954,0.505,0.523,SVC,knn,mnarF4,1,20
0.527683180168274,0.5229826311467435,0.54,0.519,RF,knn,mnarF4,1,20
0.49798722812115537,0.5085542674681723,0.48600000000000004,0.5130000000000001,GB,mice,mnarF4,1,20
0.5369743934006392,0.5293847515985676,0.523,0.4959999999999999,LDA,mice,mnarF4,1,20
